,number,value,datetime_start,datetime_complete,duration,params_lr,params_nl2,params_num_ct,params_scheduler_gamma,params_sigma2,params_weight_decay,state
144,144,,2021-02-08 21:11:16.002351,2021-02-08 21:11:16.685379,0 days 00:00:00.683028,2.883030506333398e-05,9,0,0.9608231050628763,16,0.023956798246306032,FAIL
145,145,,2021-02-08 21:11:16.686000,2021-02-08 21:11:17.349820,0 days 00:00:00.663820,1.2198010981772672e-05,9,0,0.9609766777129533,16,0.021066932431350688,FAIL
146,146,,2021-02-08 21:11:17.350218,2021-02-08 21:11:18.098650,0 days 00:00:00.748432,1.102327242261313e-05,9,0,0.9613864148338516,16,0.02215235771871511,FAIL
147,147,,2021-02-08 21:11:18.099248,2021-02-08 21:11:18.754689,0 days 00:00:00.655441,1.2259191991457555e-05,9,0,0.9887254038446835,16,0.022422093295540794,FAIL
148,148,,2021-02-08 21:11:18.755088,2021-02-08 21:11:19.384506,0 days 00:00:00.629418,3.26027286558706e-05,9,0,0.9611602040171459,16,0.02319199676673624,FAIL
149,149,,2021-02-08 21:11:19.384909,2021-02-08 21:11:20.010704,0 days 00:00:00.625795,1.227424282483914e-05,9,0,0.9609670844976811,16,0.019987232458283554,FAIL
150,150,,2021-02-08 21:11:20.011102,2021-02-08 21:11:20.648905,0 days 00:00:00.637803,3.0782714001121544e-05,9,0,0.9889337805945054,16,0.021910008830583673,FAIL
151,151,,2021-02-08 21:11:20.649518,2021-02-08 21:11:21.301894,0 days 00:00:00.652376,3.361811951624967e-05,9,0,0.9136913276223133,16,0.021117953964365412,FAIL
152,152,,2021-02-08 21:11:21.302517,2021-02-08 21:11:21.967123,0 days 00:00:00.664606,1.6315643822496955e-05,9,0,0.9132951905203127,16,0.019170120095628823,FAIL
153,153,,2021-02-08 21:11:21.967524,2021-02-08 21:11:22.709866,0 days 00:00:00.742342,2.8796386109055478e-05,9,0,0.9623802569505003,16,0.02186287353013869,FAIL
154,154,,2021-02-08 21:11:22.710288,2021-02-08 21:11:23.336980,0 days 00:00:00.626692,5.086218454831701e-05,9,0,0.9648191483229578,16,0.021501512778159065,FAIL
155,155,,2021-02-08 21:11:23.337382,2021-02-08 21:11:23.966528,0 days 00:00:00.629146,2.7696980842675764e-05,9,0,0.9609350161441013,16,0.02091832356733695,FAIL
156,156,,2021-02-08 21:11:23.966942,2021-02-08 21:11:24.587755,0 days 00:00:00.620813,3.0313173336009126e-05,9,0,0.9127617619651697,16,0.026375045221935803,FAIL
157,157,0.6208909370199692,2021-02-08 21:11:24.588160,2021-02-08 21:11:46.265738,0 days 00:00:21.677578,2.2853561284964222e-05,9,10,0.9596583203443564,16,0.022956920703032253,COMPLETE
158,158,0.5797235023041475,2021-02-08 21:11:46.266248,2021-02-08 21:11:57.876625,0 days 00:00:11.610377,1.2619614525593304e-05,11,10,0.9653669517986475,14,0.023276166153978244,COMPLETE
159,159,,2021-02-08 21:11:57.877136,2021-02-08 21:11:58.525581,0 days 00:00:00.648445,4.524047728292256e-05,9,0,0.985969846877249,20,0.045464165747342515,FAIL
160,160,,2021-02-08 21:11:58.526211,2021-02-08 21:11:59.214306,0 days 00:00:00.688095,4.17361712546315e-05,9,0,0.9892894651031322,20,0.0474078155364115,FAIL
161,161,,2021-02-08 21:11:59.214740,2021-02-08 21:11:59.856333,0 days 00:00:00.641593,4.225250507969839e-05,9,0,0.9594708870113626,20,0.05421742168275486,FAIL
162,162,,2021-02-08 21:11:59.856748,2021-02-08 21:12:00.497455,0 days 00:00:00.640707,3.989316197562545e-05,9,0,0.9867966144757797,20,0.04431561317551531,FAIL
163,163,,2021-02-08 21:12:00.497925,2021-02-08 21:12:01.140416,0 days 00:00:00.642491,5.973633810019561e-05,9,0,0.9862437185927413,20,0.04021310700673405,FAIL
164,164,,2021-02-08 21:12:01.140881,2021-02-08 21:12:01.778433,0 days 00:00:00.637552,5.654062481823036e-05,9,0,0.9887302359930312,16,0.04648036009078028,FAIL
165,165,,2021-02-08 21:12:01.779054,2021-02-08 21:12:02.466643,0 days 00:00:00.687589,4.4995820620861356e-05,9,0,0.9865332123042805,20,0.11900970833908846,FAIL
166,166,,2021-02-08 21:12:02.467263,2021-02-08 21:12:03.240491,0 days 00:00:00.773228,4.203313563256185e-05,9,0,0.9607852033770338,20,0.04736910557202429,FAIL
167,167,,2021-02-08 21:12:03.240921,2021-02-08 21:12:03.893856,0 days 00:00:00.652935,3.994869893813536e-05,9,0,0.9869434424356732,20,0.04716030645848512,FAIL
168,168,,2021-02-08 21:12:03.894274,2021-02-08 21:12:04.545472,0 days 00:00:00.651198,4.368643193481312e-05,9,0,0.9859111289664209,20,0.04673926432294881,FAIL
169,169,,2021-02-08 21:12:04.545895,2021-02-08 21:12:05.195305,0 days 00:00:00.649410,4.266737882849557e-05,9,0,0.9863064953233286,20,0.043342639457529315,FAIL
170,170,,2021-02-08 21:12:05.195941,2021-02-08 21:12:05.858789,0 days 00:00:00.662848,5.829465393173322e-05,9,0,0.9873842079980079,20,0.04709428527720443,FAIL
171,171,,2021-02-08 21:12:05.859201,2021-02-08 21:12:06.500462,0 days 00:00:00.641261,5.085548080191053e-05,9,0,0.986593561383845,20,0.04842817242646666,FAIL
172,172,,2021-02-08 21:12:06.501075,2021-02-08 21:12:07.148559,0 days 00:00:00.647484,4.7746798773985445e-05,9,0,0.987563191966231,20,0.04106000862732642,FAIL
173,173,,2021-02-08 21:12:07.149200,2021-02-08 21:12:07.936761,0 days 00:00:00.787561,3.6011846791212845e-05,9,0,0.9312492171821833,20,0.04959900492607805,FAIL
174,174,,2021-02-08 21:12:07.937256,2021-02-08 21:12:08.592276,0 days 00:00:00.655020,3.340540593763598e-05,9,0,0.9888857956443516,20,0.0410030653892088,FAIL
175,175,,2021-02-08 21:12:08.592700,2021-02-08 21:12:09.230310,0 days 00:00:00.637610,3.974276418812644e-05,9,0,0.984100372818779,16,0.04902659330766642,FAIL
176,176,,2021-02-08 21:12:09.230740,2021-02-08 21:12:09.857813,0 days 00:00:00.627073,4.41877933769969e-05,9,0,0.9897102571379298,20,0.0455038401972594,FAIL
177,177,,2021-02-08 21:12:09.858235,2021-02-08 21:12:10.479277,0 days 00:00:00.621042,3.355339058771588e-05,9,0,0.9860878151152613,20,0.04797706695033236,FAIL
178,178,,2021-02-08 21:12:10.479691,2021-02-08 21:12:11.112266,0 days 00:00:00.632575,4.968470530586687e-05,9,0,0.98981457115538,16,0.04981858325778253,FAIL
179,179,,2021-02-08 21:12:11.112692,2021-02-08 21:12:11.757353,0 days 00:00:00.644661,3.170317963040348e-05,9,0,0.9587640010944437,20,0.04842341260973171,FAIL
180,180,,2021-02-08 21:12:11.757826,2021-02-08 21:12:12.388292,0 days 00:00:00.630466,3.7409941040075495e-05,9,0,0.9845424307011551,20,0.04601429856686462,FAIL
181,181,0.610752688172043,2021-02-08 21:12:12.388775,2021-02-08 21:12:23.959662,0 days 00:00:11.570887,5.819760193446149e-05,9,10,0.9857485140043363,20,0.048857403887565654,COMPLETE
182,182,,2021-02-08 21:12:23.960178,2021-02-08 21:12:24.621401,0 days 00:00:00.661223,1.279889089083264e-05,5,0,0.9613213057628499,14,0.13590388106453868,FAIL
183,183,,2021-02-08 21:12:24.621828,2021-02-08 21:12:25.257958,0 days 00:00:00.636130,0.0014709765366765144,5,0,0.9898046799257461,16,0.1253119532049264,FAIL
184,184,,2021-02-08 21:12:25.258583,2021-02-08 21:12:25.943763,0 days 00:00:00.685180,1.0524726432892331e-05,5,0,0.9898092612130988,14,0.1297752185915424,FAIL
185,185,,2021-02-08 21:12:25.944363,2021-02-08 21:12:26.620455,0 days 00:00:00.676092,1.4240046614543569e-05,5,0,0.9898052186050683,14,0.1592610224738414,FAIL
186,186,,2021-02-08 21:12:26.620866,2021-02-08 21:12:27.258765,0 days 00:00:00.637899,3.321040103146292e-05,5,0,0.9611980995729095,16,0.10554540715302281,FAIL
187,187,,2021-02-08 21:12:27.259406,2021-02-08 21:12:27.901179,0 days 00:00:00.641773,1.2277832067539868e-05,5,0,0.9366646002074023,16,0.11824162311483698,FAIL
188,188,,2021-02-08 21:12:27.901586,2021-02-08 21:12:28.651860,0 days 00:00:00.750274,1.7771893188067985e-05,5,0,0.9597744171057725,16,0.13408923433996967,FAIL
189,189,,2021-02-08 21:12:28.652288,2021-02-08 21:12:29.276872,0 days 00:00:00.624584,1.0310666887820431e-05,5,0,0.9585766900167638,14,0.13224334623429682,FAIL
190,190,,2021-02-08 21:12:29.277277,2021-02-08 21:12:29.896759,0 days 00:00:00.619482,1.0613543129082592e-05,5,0,0.9597400144821097,14,0.1129631967285377,FAIL
191,191,,2021-02-08 21:12:29.897379,2021-02-08 21:12:30.547959,0 days 00:00:00.650580,1.0899361419952658e-05,5,0,0.9583449136037434,16,0.1303967054455598,FAIL
192,192,,2021-02-08 21:12:30.548406,2021-02-08 21:12:31.190035,0 days 00:00:00.641629,1.2446832815256217e-05,5,0,0.9591398635168947,14,0.11620178170801954,FAIL
193,193,,2021-02-08 21:12:31.190459,2021-02-08 21:12:31.838203,0 days 00:00:00.647744,1.1502138249222338e-05,5,0,0.9589090229071198,16,0.13014606772662266,FAIL
194,194,,2021-02-08 21:12:31.838634,2021-02-08 21:12:32.474091,0 days 00:00:00.635457,1.811651472222417e-05,5,0,0.9602124249132661,14,0.1213689983986853,FAIL
195,195,,2021-02-08 21:12:32.474751,2021-02-08 21:12:33.137226,0 days 00:00:00.662475,1.1788750184624808e-05,5,0,0.9899280986447784,14,0.12643990955289028,FAIL
196,196,,2021-02-08 21:12:33.137882,2021-02-08 21:12:33.912404,0 days 00:00:00.774522,1.1607095650023491e-05,5,0,0.9590285643477944,14,0.10652953946008034,FAIL
197,197,,2021-02-08 21:12:33.912845,2021-02-08 21:12:34.547133,0 days 00:00:00.634288,1.330831440022899e-05,5,0,0.9599983746293704,16,0.11680204936673319,FAIL
198,198,,2021-02-08 21:12:34.547783,2021-02-08 21:12:35.235112,0 days 00:00:00.687329,1.29815327238292e-05,5,0,0.9606133626663975,16,0.12870318802860622,FAIL
199,199,,2021-02-08 21:12:35.235533,2021-02-08 21:12:35.855285,0 days 00:00:00.619752,1.1367146053469425e-05,5,0,0.9595323751591833,16,0.10318839385458806,FAIL
200,200,,2021-02-08 21:12:35.855693,2021-02-08 21:12:36.498573,0 days 00:00:00.642880,1.096815432968828e-05,5,0,0.9898312658229516,14,0.12218682886605503,FAIL
201,201,,2021-02-08 21:12:36.499001,2021-02-08 21:12:37.139139,0 days 00:00:00.640138,1.9700530120497424e-05,5,0,0.9592992517954224,16,0.11940399643036669,FAIL
202,202,,2021-02-08 21:12:37.139558,2021-02-08 21:12:37.775862,0 days 00:00:00.636304,1.0495259387843307e-05,5,0,0.9601823612765669,14,0.12559460295116462,FAIL
203,203,,2021-02-08 21:12:37.776279,2021-02-08 21:12:38.538131,0 days 00:00:00.761852,1.9981910064013112e-05,5,0,0.936477251775327,14,0.11364125399123065,FAIL
204,204,,2021-02-08 21:12:38.538562,2021-02-08 21:12:39.172619,0 days 00:00:00.634057,1.0108962444201613e-05,5,0,0.9350521732805743,14,0.11836650108920145,FAIL
205,205,,2021-02-08 21:12:39.173050,2021-02-08 21:12:39.820252,0 days 00:00:00.647202,1.0259198287925494e-05,5,0,0.9898601777146567,16,0.12089100291571422,FAIL
206,206,,2021-02-08 21:12:39.820694,2021-02-08 21:12:40.461459,0 days 00:00:00.640765,1.0921927560321473e-05,5,0,0.9898322656365652,16,0.2402642980438621,FAIL
207,207,,2021-02-08 21:12:40.461883,2021-02-08 21:12:41.098004,0 days 00:00:00.636121,2.0018404256381734e-05,5,0,0.9598632262261352,16,0.11727145975551163,FAIL
208,208,0.4076804915514593,2021-02-08 21:12:41.098692,2021-02-08 21:12:51.662131,0 days 00:00:10.563439,1.8603714646367645e-05,5,4,0.9599939301923154,14,0.1203275239478754,COMPLETE
209,209,,2021-02-08 21:12:51.662669,2021-02-08 21:12:52.310290,0 days 00:00:00.647621,0.0011974296690250908,11,0,0.9737045851848073,16,0.23106191703428416,FAIL
210,210,0.6175115207373272,2021-02-08 21:12:52.310729,2021-02-08 21:13:03.730021,0 days 00:00:11.419292,0.0013609576612079962,11,8,0.9322847154104923,16,0.250587104889229,COMPLETE
211,211,,2021-02-08 21:13:03.730549,2021-02-08 21:13:04.383216,0 days 00:00:00.652667,6.208178616893626e-05,9,0,0.9898538195868469,12,0.021363208131885345,FAIL
212,212,,2021-02-08 21:13:04.383865,2021-02-08 21:13:05.073932,0 days 00:00:00.690067,5.551580886716031e-05,9,0,0.9714478134091493,18,0.022073837238814457,FAIL
213,213,,2021-02-08 21:13:05.074585,2021-02-08 21:13:05.735069,0 days 00:00:00.660484,5.191870453433405e-05,9,0,0.9153373206972614,18,0.02288409155082668,FAIL
214,214,,2021-02-08 21:13:05.735715,2021-02-08 21:13:06.386417,0 days 00:00:00.650702,5.33723772207406e-05,9,0,0.9147439680911504,18,0.029234593015507834,FAIL
215,215,,2021-02-08 21:13:06.386845,2021-02-08 21:13:07.017610,0 days 00:00:00.630765,5.8027225906271065e-05,9,0,0.914470313087371,12,0.020110962446872317,FAIL
216,216,,2021-02-08 21:13:07.018039,2021-02-08 21:13:07.649653,0 days 00:00:00.631614,5.016650579807442e-05,9,0,0.9193303935743333,18,0.02011478836627708,FAIL
217,217,,2021-02-08 21:13:07.650300,2021-02-08 21:13:08.443327,0 days 00:00:00.793027,4.919996141219709e-05,9,0,0.9185684958071111,18,0.025389182410977477,FAIL
218,218,0.6208909370199692,2021-02-08 21:13:08.443978,2021-02-08 21:13:24.030299,0 days 00:00:15.586321,7.218164984882035e-05,9,2,0.9760935392358325,18,0.026648487464367106,COMPLETE
219,219,,2021-02-08 21:13:24.030831,2021-02-08 21:13:24.676729,0 days 00:00:00.645898,4.697242873081162e-05,9,0,0.9725183015202692,18,0.024644163565856882,FAIL
220,220,,2021-02-08 21:13:24.677152,2021-02-08 21:13:25.324997,0 days 00:00:00.647845,7.237716855573872e-05,9,0,0.9737411272564663,18,0.02078669879990238,FAIL
221,221,,2021-02-08 21:13:25.325461,2021-02-08 21:13:25.957261,0 days 00:00:00.631800,4.7447163698604946e-05,9,0,0.9753598244878288,18,0.021181572457889694,FAIL
222,222,,2021-02-08 21:13:25.957751,2021-02-08 21:13:26.590598,0 days 00:00:00.632847,4.748112920470146e-05,9,0,0.9721141839350027,18,0.021568078024718104,FAIL
223,223,,2021-02-08 21:13:26.591037,2021-02-08 21:13:27.366216,0 days 00:00:00.775179,4.242660933224192e-05,9,0,0.9749003881352076,18,0.021406053526794318,FAIL
224,224,,2021-02-08 21:13:27.366655,2021-02-08 21:13:28.014423,0 days 00:00:00.647768,6.490324518430751e-05,9,0,0.9742525386447899,18,0.023124746402579215,FAIL
225,225,,2021-02-08 21:13:28.014935,2021-02-08 21:13:28.650730,0 days 00:00:00.635795,5.583446492678504e-05,9,0,0.9770543106716633,18,0.020253563030477324,FAIL
226,226,,2021-02-08 21:13:28.651379,2021-02-08 21:13:29.321751,0 days 00:00:00.670372,5.6530320798934925e-05,9,0,0.9743493856937571,18,0.024172630255123725,FAIL
227,227,,2021-02-08 21:13:29.322382,2021-02-08 21:13:29.988740,0 days 00:00:00.666358,4.8968466874424655e-05,9,0,0.9749130874046933,18,0.02121273438088361,FAIL
228,228,,2021-02-08 21:13:29.989153,2021-02-08 21:13:30.627314,0 days 00:00:00.638161,4.818680260012127e-05,9,0,0.9752215388892278,18,0.021841615046755313,FAIL
229,229,,2021-02-08 21:13:30.627968,2021-02-08 21:13:31.318093,0 days 00:00:00.690125,5.1884683036675444e-05,9,0,0.974657145017969,18,0.023445736951894423,FAIL
230,230,,2021-02-08 21:13:31.318514,2021-02-08 21:13:31.956122,0 days 00:00:00.637608,4.831272229637416e-05,9,0,0.9741518589523904,18,0.019768435386420195,FAIL
231,231,,2021-02-08 21:13:31.956555,2021-02-08 21:13:32.721550,0 days 00:00:00.764995,4.697412098104538e-05,9,0,0.9750050942519634,18,0.020100124200779803,FAIL
232,232,,2021-02-08 21:13:32.722227,2021-02-08 21:13:33.390710,0 days 00:00:00.668483,5.6623112275575274e-05,9,0,0.9744139543598612,18,0.019463640082731753,FAIL
233,233,,2021-02-08 21:13:33.391140,2021-02-08 21:13:34.027068,0 days 00:00:00.635928,4.470341314309711e-05,9,0,0.9748453313469836,18,0.026209554563529164,FAIL
234,234,,2021-02-08 21:13:34.027723,2021-02-08 21:13:34.680524,0 days 00:00:00.652801,4.8040315101854806e-05,9,0,0.9715838376570815,18,0.018232992407571643,FAIL
235,235,0.46728110599078343,2021-02-08 21:13:34.680959,2021-02-08 21:13:45.502010,0 days 00:00:10.821051,5.499783110298356e-05,9,2,0.9730824295464408,18,0.020880911188426422,COMPLETE
236,236,,2021-02-08 21:13:45.502542,2021-02-08 21:13:46.146760,0 days 00:00:00.644218,0.00010144045279164378,9,0,0.9888812189128997,16,0.03338170986741017,FAIL
237,237,,2021-02-08 21:13:46.147404,2021-02-08 21:13:46.803160,0 days 00:00:00.655756,0.00010555314441212657,9,0,0.9898493074535422,16,0.03410884622055284,FAIL
238,238,,2021-02-08 21:13:46.803672,2021-02-08 21:13:47.548255,0 days 00:00:00.744583,3.922193843298689e-05,9,0,0.9762821011670634,16,0.03660110729133163,FAIL
239,239,,2021-02-08 21:13:47.548685,2021-02-08 21:13:48.180125,0 days 00:00:00.631440,0.00011863186371290313,9,0,0.9877680857514307,16,0.031861259084605076,FAIL
240,240,,2021-02-08 21:13:48.180557,2021-02-08 21:13:48.821933,0 days 00:00:00.641376,9.22403302034743e-05,9,0,0.9770031244048559,16,0.03991817790979818,FAIL
241,241,,2021-02-08 21:13:48.822587,2021-02-08 21:13:49.465935,0 days 00:00:00.643348,4.091788194659676e-05,9,0,0.97523695718682,16,0.033347471106676276,FAIL
242,242,,2021-02-08 21:13:49.466367,2021-02-08 21:13:50.095129,0 days 00:00:00.628762,3.907538228117442e-05,9,0,0.9887638256224207,16,0.03717369680206113,FAIL
243,243,,2021-02-08 21:13:50.095561,2021-02-08 21:13:50.736282,0 days 00:00:00.640721,1.0119920259190495e-05,9,0,0.9769757819330032,16,0.03577075791008734,FAIL
244,244,,2021-02-08 21:13:50.736931,2021-02-08 21:13:51.389607,0 days 00:00:00.652676,3.599073284675805e-05,9,0,0.9776847574475511,16,0.03379093592199835,FAIL
245,245,,2021-02-08 21:13:51.390229,2021-02-08 21:13:52.066847,0 days 00:00:00.676618,4.09311699558609e-05,9,0,0.9731425872887575,16,0.04442258279993179,FAIL
246,246,,2021-02-08 21:13:52.067291,2021-02-08 21:13:52.828197,0 days 00:00:00.760906,1.0114568583624802e-05,9,0,0.9766812571098313,16,0.03453860143487907,FAIL
247,247,,2021-02-08 21:13:52.828863,2021-02-08 21:13:53.503890,0 days 00:00:00.675027,4.151447194806959e-05,9,0,0.9890629564212383,16,0.03913121817250557,FAIL
248,248,,2021-02-08 21:13:53.504350,2021-02-08 21:13:54.156367,0 days 00:00:00.652017,4.658155720224539e-05,9,0,0.9768735452643306,16,0.03284407986004457,FAIL
249,249,,2021-02-08 21:13:54.156797,2021-02-08 21:13:54.794832,0 days 00:00:00.638035,4.062342052797694e-05,9,0,0.9736768188795571,16,0.046755219191186366,FAIL
250,250,,2021-02-08 21:13:54.795264,2021-02-08 21:13:55.442300,0 days 00:00:00.647036,4.11392774353364e-05,9,0,0.9754172002344215,16,0.03409508180687753,FAIL
251,251,,2021-02-08 21:13:55.442955,2021-02-08 21:13:56.102639,0 days 00:00:00.659684,3.7274444785453256e-05,9,0,0.9896575948751329,16,0.03472802527901461,FAIL
252,252,,2021-02-08 21:13:56.103310,2021-02-08 21:13:56.813042,0 days 00:00:00.709732,4.251602264219978e-05,9,0,0.9764997284228853,16,0.03596586826463683,FAIL
253,253,,2021-02-08 21:13:56.813712,2021-02-08 21:13:57.626710,0 days 00:00:00.812998,8.461913320699286e-05,9,0,0.9885833433859785,16,0.03003502118566493,FAIL
254,254,,2021-02-08 21:13:57.627175,2021-02-08 21:13:58.261065,0 days 00:00:00.633890,4.512254876773881e-05,9,0,0.9898695520983162,16,0.03390267591465734,FAIL
255,255,,2021-02-08 21:13:58.261493,2021-02-08 21:13:58.887413,0 days 00:00:00.625920,4.382599360441974e-05,9,0,0.9892218232148232,16,0.03635983237865407,FAIL
256,256,,2021-02-08 21:13:58.887855,2021-02-08 21:13:59.524231,0 days 00:00:00.636376,1.0240318992270971e-05,9,0,0.9769971182731916,16,0.0355809243479061,FAIL
257,257,,2021-02-08 21:13:59.524667,2021-02-08 21:14:00.158162,0 days 00:00:00.633495,4.548318573492793e-05,9,0,0.9715266123449129,16,0.03263457666544762,FAIL
258,258,,2021-02-08 21:14:00.158582,2021-02-08 21:14:00.809473,0 days 00:00:00.650891,4.356859295065256e-05,9,0,0.9893651008797298,16,0.030509547302887827,FAIL
259,259,,2021-02-08 21:14:00.809902,2021-02-08 21:14:01.455080,0 days 00:00:00.645178,5.4264571274391535e-05,9,0,0.9889609459438836,16,0.03519801152727269,FAIL
260,260,,2021-02-08 21:14:01.455511,2021-02-08 21:14:02.084523,0 days 00:00:00.629012,4.28762150025331e-05,9,0,0.9886659497825891,16,0.03526210124471136,FAIL
261,261,,2021-02-08 21:14:02.085193,2021-02-08 21:14:02.868159,0 days 00:00:00.782966,4.6432817122545014e-05,9,0,0.9779466120099755,16,0.03830672648395244,FAIL
262,262,,2021-02-08 21:14:02.868609,2021-02-08 21:14:03.516383,0 days 00:00:00.647774,4.463653586473679e-05,9,0,0.9758943531492337,16,0.03637568692323768,FAIL
263,263,,2021-02-08 21:14:03.516818,2021-02-08 21:14:04.165863,0 days 00:00:00.649045,4.3386718825634434e-05,9,0,0.9722622528213104,16,0.0328374493103181,FAIL
264,264,,2021-02-08 21:14:04.166293,2021-02-08 21:14:04.805302,0 days 00:00:00.639009,3.95518046060229e-05,9,0,0.9891973042490131,16,0.03402032208453766,FAIL
265,265,,2021-02-08 21:14:04.805973,2021-02-08 21:14:05.509453,0 days 00:00:00.703480,4.20554310791034e-05,9,0,0.9772029776390782,16,0.03633024036180774,FAIL
266,266,,2021-02-08 21:14:05.510127,2021-02-08 21:14:06.177199,0 days 00:00:00.667072,4.3562614366312036e-05,9,0,0.9771324815046212,16,0.031020424754609605,FAIL
267,267,,2021-02-08 21:14:06.177632,2021-02-08 21:14:06.832441,0 days 00:00:00.654809,4.502039489434779e-05,9,0,0.9762197033816483,16,0.03341643486921471,FAIL
268,268,,2021-02-08 21:14:06.833119,2021-02-08 21:14:07.665017,0 days 00:00:00.831898,1.0324946790117999e-05,9,0,0.9780454772672496,16,0.03748941862592786,FAIL
269,269,,2021-02-08 21:14:07.665468,2021-02-08 21:14:08.296873,0 days 00:00:00.631405,3.713070911611427e-05,9,0,0.9781899630293219,16,0.035321850249054036,FAIL
270,270,,2021-02-08 21:14:08.297542,2021-02-08 21:14:08.965300,0 days 00:00:00.667758,0.0001050758678338354,9,0,0.9740858205037323,16,0.03124332787096841,FAIL
271,271,,2021-02-08 21:14:08.965833,2021-02-08 21:14:09.611399,0 days 00:00:00.645566,4.3475651159336046e-05,9,0,0.9771564453082832,16,0.033612604199305465,FAIL
272,272,,2021-02-08 21:14:09.611843,2021-02-08 21:14:10.246776,0 days 00:00:00.634933,4.216763211605911e-05,9,0,0.9773073724910052,16,0.0332687538036563,FAIL
273,273,,2021-02-08 21:14:10.247450,2021-02-08 21:14:10.910683,0 days 00:00:00.663233,1.0179583365558571e-05,9,0,0.9768194376885787,16,0.0333086573510963,FAIL
274,274,,2021-02-08 21:14:10.911355,2021-02-08 21:14:11.585790,0 days 00:00:00.674435,3.613483150976821e-05,9,0,0.9774476029918425,16,0.03421744690164449,FAIL
275,275,,2021-02-08 21:14:11.586457,2021-02-08 21:14:12.261274,0 days 00:00:00.674817,4.4077552619717515e-05,9,0,0.989657053864223,16,0.03828707448003073,FAIL
276,276,,2021-02-08 21:14:12.261948,2021-02-08 21:14:13.065165,0 days 00:00:00.803217,1.0180360864785549e-05,9,0,0.977261563722244,16,0.03535194682838977,FAIL
277,277,,2021-02-08 21:14:13.065614,2021-02-08 21:14:13.712034,0 days 00:00:00.646420,4.404246790900971e-05,9,0,0.9766170045782185,16,0.03741589824556341,FAIL
278,278,,2021-02-08 21:14:13.712477,2021-02-08 21:14:14.365423,0 days 00:00:00.652946,4.358802156010997e-05,9,0,0.9768202846441391,16,0.03316138440356578,FAIL
279,279,,2021-02-08 21:14:14.366104,2021-02-08 21:14:15.026111,0 days 00:00:00.660007,4.32101880951481e-05,9,0,0.9893671788752367,16,0.044040721633701825,FAIL
280,280,,2021-02-08 21:14:15.026566,2021-02-08 21:14:15.674255,0 days 00:00:00.647689,4.1146182004554496e-05,9,0,0.9776439029768583,16,0.03416928181756127,FAIL
