,number,value,datetime_start,datetime_complete,duration,params_lr,params_out_dim,params_scheduler_gamma,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
62,62,0.7015035740695095,2021-02-24 14:46:38.050160,2021-02-24 14:46:51.301094,0 days 00:00:13.250934,6.025408180810341e-05,70,0.9971147045612977,9.221968822040004,0.7015035740695095,,,PRUNED
63,63,0.69435543505053,2021-02-24 14:46:51.301324,2021-02-24 14:48:13.173236,0 days 00:01:21.871912,2.908650971953644e-05,70,0.9963590804474253,10.621897300275267,0.7106236135075179,0.69435543505053,,PRUNED
64,64,0.7049543998028099,2021-02-24 14:48:13.173467,2021-02-24 14:49:35.001325,0 days 00:01:21.827858,0.017905220526364205,80,0.9980205472859951,3.4190317932033825,0.7049543998028099,,,PRUNED
65,65,0.7000246487552378,2021-02-24 14:49:35.001558,2021-02-24 14:49:48.236841,0 days 00:00:13.235283,1.6624309503518008e-05,80,0.9982110787807711,13.30167461060159,0.7000246487552378,,,PRUNED
66,66,0.6992851860981021,2021-02-24 14:49:48.237070,2021-02-24 14:51:10.309659,0 days 00:01:22.072589,9.061994991554116e-05,70,0.9976417832099028,7.86490919945667,0.7076657628789746,0.7199901404979049,0.6992851860981021,PRUNED
67,67,0.703721962040917,2021-02-24 14:51:10.309855,2021-02-24 14:51:23.651964,0 days 00:00:13.342109,7.767185159465423e-05,40,0.9973131046435331,7.77993061272927,0.703721962040917,,,PRUNED
68,68,0.6923835346315012,2021-02-24 14:51:23.652169,2021-02-24 14:51:54.043882,0 days 00:00:30.391713,2.9321416210031557e-05,90,0.9943186176350536,16.098982347442327,0.6923835346315012,,,PRUNED
69,69,0.6960808479171802,2021-02-24 14:51:54.044089,2021-02-24 14:52:24.355436,0 days 00:00:30.311347,0.00011382974112092133,60,0.9966146832822637,9.859400379625939,0.707419275326596,0.6960808479171802,,PRUNED
70,70,0.6995316736504806,2021-02-24 14:52:24.355641,2021-02-24 14:52:54.741200,0 days 00:00:30.385559,1.1792066564390376e-05,70,0.9954811356945563,4.8961656404491585,0.6995316736504806,,,PRUNED
71,71,0.6926300221838797,2021-02-24 14:52:54.741421,2021-02-24 14:54:16.713292,0 days 00:01:21.971871,0.00017837672617397759,70,0.9917767590471757,1.4968006356696577,0.7133349765836825,0.6926300221838797,,PRUNED
72,72,0.6832634951934927,2021-02-24 14:54:16.713523,2021-02-24 14:55:38.732907,0 days 00:01:22.019384,0.008927525923771037,10,0.9986542358171924,0.31719379840724526,0.6832634951934927,,,PRUNED
73,73,0.7066798126694602,2021-02-24 14:55:38.733117,2021-02-24 14:56:09.162851,0 days 00:00:30.429734,0.0007025749431199403,70,0.9977845130908392,1.5295585678297519,0.7091446881932463,0.7066798126694602,,PRUNED
74,74,0.7047079122504314,2021-02-24 14:56:09.163083,2021-02-24 14:56:39.497871,0 days 00:00:30.334788,0.001337308586983876,50,0.993773231491053,7.439647297872761,0.7047079122504314,,,PRUNED
75,75,0.7032289869361598,2021-02-24 14:56:39.498106,2021-02-24 14:56:52.676581,0 days 00:00:13.178475,0.0006918489546517988,70,0.9975001260046842,0.467414856982062,0.7032289869361598,,,PRUNED
76,76,0.7052008873551886,2021-02-24 14:56:52.676840,2021-02-24 14:58:14.507628,0 days 00:01:21.830788,0.0005531224562779187,80,0.9978106069378755,1.9410326075788538,0.7081587379837319,0.7076657628789746,0.7052008873551886,PRUNED
77,77,0.7024895242790239,2021-02-24 14:58:14.507813,2021-02-24 14:58:44.929814,0 days 00:00:30.422001,0.0002599159305168961,50,0.9924454890788571,9.367569712560092,0.7024895242790239,,,PRUNED
78,78,0.7047079122504314,2021-02-24 14:58:44.930031,2021-02-24 15:00:04.941154,0 days 00:01:20.011123,0.0012495909597603858,60,0.9948209293987457,6.655030520785497,0.7059403500123244,0.7047079122504314,,PRUNED
79,79,0.6435789992605373,2021-02-24 15:00:04.941352,2021-02-24 15:03:28.698979,0 days 00:03:23.757627,0.004903751586524491,20,0.997117088733177,0.16721192675214747,0.7106236135075179,,,COMPLETE
80,80,0.7029824993837811,2021-02-24 15:03:28.699602,2021-02-24 15:04:48.661954,0 days 00:01:19.962352,2.1407576350047854e-05,50,0.9900426295329184,11.224840980074953,0.7056938624599458,0.7029824993837811,,PRUNED
81,81,0.7056938624599458,2021-02-24 15:04:48.662150,2021-02-24 15:05:01.467427,0 days 00:00:12.805277,0.0005100645272806363,80,0.9929355014761875,7.085114139352276,0.7056938624599458,,,PRUNED
